<amplicon ID>	<chr>	<Base position start/CpG start>	<Base position end/CpG end>	<Methylation pattern>	<count>	<raw cpg sites>
DAPK1_p2_155	chr9	90113016	90113120	00001111-110	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 0), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000011110110	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 0), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000011110111	14	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 0), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	000011111100	24	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 0), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000011111110	87	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 0), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000011111111	10	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 0), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	000100001100	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000100001111	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	000100010-00	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 0), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000100011-10	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000100011101	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	000100011110	6	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000100011111	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	000100101100	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000100101110	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000100101111	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	0001001101-1	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 0), (90113094, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	000100110111	4	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	000100111-11	3	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	000100111100	2	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000100111110	17	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000100111111	32	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	000101101100	2	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 1), (90113062, 1), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000101101101	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 1), (90113062, 1), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	000101101110	2	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 0), (90113055, 1), (90113062, 1), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000110011110	3	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 1), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000110111100	1	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 1), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	000111110111	2	((90113016, 0), (90113020, 0), (90113036, 0), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	001000000000	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 0), (90113094, 0), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001000000110	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001000001000	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 0), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001000011100	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001000011110	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001000111111	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	001001001110	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 0), (90113055, 1), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001010011110	2	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 1), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001010011111	2	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 1), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	001010100010	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 1), (90113055, 0), (90113062, 1), (90113065, 0), (90113092, 0), (90113094, 0), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001010101000	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 1), (90113055, 0), (90113062, 1), (90113065, 0), (90113092, 1), (90113094, 0), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001010111110	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 1), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001011101100	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 0), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001100001110	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001100111111	2	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 1), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	001101001110	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 1), (90113046, 0), (90113055, 1), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001101001111	2	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 1), (90113046, 0), (90113055, 1), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	001101111111	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 1), (90113046, 0), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	001110010101	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 0), (90113094, 1), (90113108, 0), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	001110010110	3	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001110011110	2	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001110111100	2	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001111111-01	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113108, 0), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	001111111110	1	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	001111111111	4	((90113016, 0), (90113020, 0), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	01-000001110	1	((90113016, 0), (90113020, 1), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	01-001111111	1	((90113016, 0), (90113020, 1), (90113038, 0), (90113046, 0), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	0100000-1100	1	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	01000000-110	1	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000000000	1	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 0), (90113094, 0), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000000110	6	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000000111	1	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	010000001-00	1	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000001-10	1	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000001000	5	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 0), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000001100	38	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000001101	1	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	010000001110	92	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000001111	22	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	010000010110	4	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000011100	19	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000011101	4	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	010000011110	6	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000011111	8	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	0100001-1110	1	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	0100001-1111	1	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	010000101100	1	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000101110	3	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000110100	1	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 0), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000110110	2	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000111100	7	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000111110	12	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010000111111	36	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 0), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	010001001110	2	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 1), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010001001111	2	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 1), (90113062, 0), (90113065, 0), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	010001010110	2	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 1), (90113062, 0), (90113065, 1), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010001011010	1	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 1), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 0), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	010001011100	3	((90113016, 0), (90113020, 1), (90113036, 0), (90113038, 0), (90113046, 0), (90113055, 1), (90113062, 0), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 0))
